"Feat","Type","Name","Name2"
"FP","AtomPairs2D","AD2D14","AD2D14"
"FP","AtomPairs2D","AD2D15","AD2D15"
"FP","AtomPairs2D","AD2D16","AD2D16"
"FP","AtomPairs2D","AD2D17","AD2D17"
"FP","AtomPairs2D","AD2D18","AD2D18"
"FP","AtomPairs2D","AD2D19","AD2D19"
"FP","AtomPairs2D","AD2D20","AD2D20"
"FP","AtomPairs2D","AD2D21","AD2D21"
"FP","AtomPairs2D","AD2D22","AD2D22"
"FP","AtomPairs2D","AD2D23","AD2D23"
"FP","AtomPairs2D","AD2D24","AD2D24"
"FP","AtomPairs2D","AD2D25","AD2D25"
"FP","AtomPairs2D","AD2D26","AD2D26"
"FP","AtomPairs2D","AD2D27","AD2D27"
"FP","AtomPairs2D","AD2D28","AD2D28"
"FP","AtomPairs2D","AD2D29","AD2D29"
"FP","AtomPairs2D","AD2D30","AD2D30"
"FP","AtomPairs2D","AD2D31","AD2D31"
"FP","AtomPairs2D","AD2D32","AD2D32"
"FP","AtomPairs2D","AD2D33","AD2D33"
"FP","AtomPairs2D","AD2D34","AD2D34"
"FP","AtomPairs2D","AD2D35","AD2D35"
"FP","AtomPairs2D","AD2D36","AD2D36"
"FP","AtomPairs2D","AD2D37","AD2D37"
"FP","AtomPairs2D","AD2D38","AD2D38"
"FP","AtomPairs2D","AD2D39","AD2D39"
"FP","AtomPairs2D","AD2D40","AD2D40"
"FP","AtomPairs2D","AD2D41","AD2D41"
"FP","AtomPairs2D","AD2D42","AD2D42"
"FP","AtomPairs2D","AD2D43","AD2D43"
"FP","AtomPairs2D","AD2D44","AD2D44"
"FP","AtomPairs2D","AD2D45","AD2D45"
"FP","AtomPairs2D","AD2D46","AD2D46"
"FP","AtomPairs2D","AD2D47","AD2D47"
"FP","AtomPairs2D","AD2D48","AD2D48"
"FP","AtomPairs2D","AD2D49","AD2D49"
"FP","AtomPairs2D","AD2D50","AD2D50"
"FP","AtomPairs2D","AD2D51","AD2D51"
"FP","AtomPairs2D","AD2D52","AD2D52"
"FP","AtomPairs2D","AD2D53","AD2D53"
"FP","AtomPairs2D","AD2D54","AD2D54"
"FP","AtomPairs2D","AD2D55","AD2D55"
"FP","AtomPairs2D","AD2D56","AD2D56"
"FP","AtomPairs2D","AD2D57","AD2D57"
"FP","AtomPairs2D","AD2D58","AD2D58"
"FP","AtomPairs2D","AD2D59","AD2D59"
"FP","AtomPairs2D","AD2D60","AD2D60"
"FP","AtomPairs2D","AD2D61","AD2D61"
"FP","AtomPairs2D","AD2D62","AD2D62"
"FP","AtomPairs2D","AD2D63","AD2D63"
"FP","AtomPairs2D","AD2D64","AD2D64"
"FP","AtomPairs2D","AD2D65","AD2D65"
"FP","AtomPairs2D","AD2D66","AD2D66"
"FP","AtomPairs2D","AD2D67","AD2D67"
"FP","AtomPairs2D","AD2D68","AD2D68"
"FP","AtomPairs2D","AD2D69","AD2D69"
"FP","AtomPairs2D","AD2D70","AD2D70"
"FP","AtomPairs2D","AD2D71","AD2D71"
"FP","AtomPairs2D","AD2D72","AD2D72"
"FP","AtomPairs2D","AD2D73","AD2D73"
"FP","AtomPairs2D","AD2D74","AD2D74"
"FP","AtomPairs2D","AD2D75","AD2D75"
"FP","AtomPairs2D","AD2D76","AD2D76"
"FP","AtomPairs2D","AD2D77","AD2D77"
"FP","AtomPairs2D","AD2D78","AD2D78"
"FP","AtomPairs2D","AD2D79","AD2D79"
"FP","AtomPairs2D","AD2D80","AD2D80"
"FP","AtomPairs2D","AD2D81","AD2D81"
"FP","AtomPairs2D","AD2D82","AD2D82"
"FP","AtomPairs2D","AD2D83","AD2D83"
"FP","AtomPairs2D","AD2D84","AD2D84"
"FP","AtomPairs2D","AD2D85","AD2D85"
"FP","AtomPairs2D","AD2D86","AD2D86"
"FP","AtomPairs2D","AD2D87","AD2D87"
"FP","AtomPairs2D","AD2D88","AD2D88"
"FP","AtomPairs2D","AD2D89","AD2D89"
"FP","AtomPairs2D","AD2D90","AD2D90"
"FP","AtomPairs2D","AD2D91","AD2D91"
"FP","AtomPairs2D","AD2D92","AD2D92"
"FP","AtomPairs2D","AD2D93","AD2D93"
"FP","AtomPairs2D","AD2D94","AD2D94"
"FP","AtomPairs2D","AD2D95","AD2D95"
"FP","AtomPairs2D","AD2D96","AD2D96"
"FP","AtomPairs2D","AD2D97","AD2D97"
"FP","AtomPairs2D","AD2D98","AD2D98"
"FP","AtomPairs2D","AD2D99","AD2D99"
"FP","AtomPairs2D","AD2D100","AD2D100"
"FP","AtomPairs2D","AD2D101","AD2D101"
"FP","AtomPairs2D","AD2D102","AD2D102"
"FP","AtomPairs2D","AD2D103","AD2D103"
"FP","AtomPairs2D","AD2D104","AD2D104"
"FP","AtomPairs2D","AD2D105","AD2D105"
"FP","AtomPairs2D","AD2D106","AD2D106"
"FP","AtomPairs2D","AD2D107","AD2D107"
"FP","AtomPairs2D","AD2D108","AD2D108"
"FP","AtomPairs2D","AD2D109","AD2D109"
"FP","AtomPairs2D","AD2D110","AD2D110"
"FP","AtomPairs2D","AD2D111","AD2D111"
"FP","AtomPairs2D","AD2D112","AD2D112"
"FP","AtomPairs2D","AD2D113","AD2D113"
"FP","AtomPairs2D","AD2D114","AD2D114"
"FP","AtomPairs2D","AD2D115","AD2D115"
"FP","AtomPairs2D","AD2D116","AD2D116"
"FP","AtomPairs2D","AD2D117","AD2D117"
"FP","AtomPairs2D","AD2D118","AD2D118"
"FP","AtomPairs2D","AD2D119","AD2D119"
"FP","AtomPairs2D","AD2D120","AD2D120"
"FP","AtomPairs2D","AD2D121","AD2D121"
"FP","AtomPairs2D","AD2D122","AD2D122"
"FP","AtomPairs2D","AD2D123","AD2D123"
"FP","AtomPairs2D","AD2D124","AD2D124"
"FP","AtomPairs2D","AD2D125","AD2D125"
"FP","AtomPairs2D","AD2D126","AD2D126"
"FP","AtomPairs2D","AD2D127","AD2D127"
"FP","AtomPairs2D","AD2D128","AD2D128"
"FP","AtomPairs2D","AD2D129","AD2D129"
"FP","AtomPairs2D","AD2D130","AD2D130"
"FP","AtomPairs2D","AD2D131","AD2D131"
"FP","AtomPairs2D","AD2D132","AD2D132"
"FP","AtomPairs2D","AD2D133","AD2D133"
"FP","AtomPairs2D","AD2D134","AD2D134"
"FP","AtomPairs2D","AD2D135","AD2D135"
